Drug,Review,Score,Likes
Lisdexamfetamine,I have been taking lisdexamfetamine since end of May 2013 but for weight loss. I noticed during a 10 day period I had to go off of lisdexamfetamine how much it helped me focus and function. I completed daily tasks and projects I even went back to finish college. I learned through this that I have ADHD I never knew this before. I knew of learning disabilities and vision problems from grade school no one ever tested or diagnosed me with ADHD/ADD until now and I am mid 40's basically started life over again now. I have noticed that I do feel the medication wearing off starting about 2-3pm but more of the energy part of medication I seem to still be able to focus most days. I started a vitamin supplements in the afternoons now.,10,1
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I wasn't a hyperactive kid. I have a high IQ (not bragging- just got genetically lucky there), so no one ever thought I had ADD, including me. However, looking back I never could get homework done on time. My backpack, school binder &amp; bedroom were always a mess. As an adult I learned many organizational skills, but continued to struggle terribly with lack of motivation, focus &amp; enjoyment in life, despite living in abundant material comfort. When I started taking 30mg of this a day at my doctor's urging, it was as if a bright light flooded what had previously only been utter darkness in my brain for 30  years. There's no buzz to this medicine. It's simply a means to reaching a more positive mindset that I thought I was barred from forever.",0,167
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 When it comes to stimulants Vyvanse was the greatest one I've ever taken. I could do tasks and talk to people I even started jogging every day. It wore off nicely so I wouldn't get anxiety. After upping my dose to 40mg I started over thinking everything and eventually had full blown anxiety attacks at work (embarrassing). I was bummed about that because I really liked them. Great for those who want a stimulant that gradually wears off.,0,34
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Most awesome medicine I've ever been prescribed. I can focus, I am not irritable. I feel like I have a life now. Thank you Vyvanse.",0,51
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My child is young teen girl with autism or Asperger's, recently diagnosed with ADHD due to impulsivity. Very bright and attentive normally but trouble with transitions, outbursts, interrupting, slow processing speed, getting agitated and not being able to calm down, lack of awareness of surroundings, misunderstanding others' signals, sensory overload. Responding well to Vyvanse 30mg. Easier transitions, speaks more fluently without stammering, less agitated, less angry, much more cooperative and calm, able to converse without interrupting or changing topics, happier, feels better about self. Side effects are dizziness with exertion worst when changing position from sitting to standing, needs more sleep, mild headaches, weight loss.",0,46
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I LOVE this, wish they had higher doses. I am way more effective and way more responsive at work and at home. I was worried about being dependent on it but it gave me my life back, plus I'm now sleeping better and feeling more rested.",0,32
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 43 yo mom of 2 (3 if you count my husband). I can't stress enough how much Vyvanse has completely changed my life. I was diagnosed with ADD after my oldest received her diagnosis about 10 yrs ago. I've tried Adderall, Concerta, &amp; the like and even on high doses, NEVER experienced the clarity &amp; energy I've gotten on just 20mg of Vyvanse. I've just started taking it 2 weeks ago &amp; wish I had discovered this medicine years ago! The only issue is that this week I titrated up to 30mg and have noticed some irritability, so I think I'll go back to the lower dose.  Love, love, LOVE my new lease on life thanks to Vyvanse!",0,74
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 I'm 29. I was first diagnosed when I was in the second grade. I first started being medicated when I was 11. Doctors tried Ritalin and I was maxed out then I was switched to Desoxyn then Adderall as a pre-teen then Strattera and Effexer. I stopped taking my meds then after my father passed away I lost it and my mother had heard about NEW miracle ADHD medicine. She begged me to talk to my therapist about it. My therapist was on board as well so I mentioned it to my psych. I have been taking Vyvanse for 4 years. I wish it was around when I was a child. Growing up wouldn't have been so hard. Thank you so very much Vyvanse.,0,51
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 26 y/o female who was diagnosed with ADHD at 15. My parents chose not to treat it with medication. As an adult in college- I got made fun of in good humor by friends about how much I studied. I couldn't concentrate, remember, mind wander and jump to something else &amp; hyper. Tried Adderall instant and XR. My husband said both made me mean and irritable. Plus I lost 10 pounds before our wedding (already underweight). It increased my anxiety, I hated it. My psychiatrist switched me to Vyvanse 30mg. Wow! No mood swings, no appetite changes, can concentrate, less anxiety because it evens me out.  I feel alive and normal!",0,42
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm 17 and been on Vyvance for about two years. I had always had a really hard time paying attention in class and getting any kind of work done, so my mom took me to the Dr and he diagnosed me with severe ADD. He put me on Strattera and I was good on it, until they upped my dosage. I'm normally a really happy, easy going person, do not get mad easily AT ALL, but on the Strattera, I was moody and was having nightmares, couldn't sleep. So he put me on Ritalin. It was the same as the Strattera, moody, nightmares, and the added increased heart rate. So finally, the Dr said he was going to try Vyvanse. I was really scared because of the past experiences, but I tried it. I slept, felt good, and am able to focus!",0,36
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I have ADD not ADHD.. I'm not hyper.. But, my grades were so low I barley had a chance of passing my sophomore year, but I noticed I had such a hard time concentrating all these years and always just tried forcing myself to concentrate but it never really did work.. So we went and got tested and I had a lot of tests done on me and my brain, actually.. And the hypothalamus in my brain was not working correctly and was not sending many signals to my nervous system.. And that was the cause of ADD.. My doctor then prescribed my Vyvanse and the first day I was on it I was overly concentrated and very mixed up... My eyes felt huge and I felt like I was tripping to be honest.. But after I got used to it I got 80s and 90s in my classes and passed:)",0,16
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I cannot stress enough how thankful I am for this medication. I had always been a very smart kid but my drive and focus would come in very short bursts if I was interested otherwise I could not have cared less. I was prescribed 30mg of Vyvanse initially and that was upped to 50mg which I have been taking for over a year now. My grades went from a 3.2 GPA to a 4.0 within a semester. I excelled at work. I am a more alert driver. Like everyone else has said, I feel as if my thoughts are all organized the way they always should have been and I am finally able to catch up on life, which always seemed out of reach. I strongly prefer this medication over Adderall IR which I tried. There are no negative side effects except insomnia.",0,56
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm 11 and I take it. Before I got in trouble a lot, but now I'm fine.",0,50
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I started taking Vyvanse 2 weeks ago and it has helped with my focus, patience, anxiety and depression. My doctor tells me I have a mix of ADD/ADHD so he prescribed me on 50mg. I am worried though about all of these side effects I have been hearing about that could happen. The only side effects I have gotten is bruising easily and loss of appetite in which i force myself to eat because I end up feeling like I will pass out. Other than that I highly recommend vyvanse!",0,13
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I have realized after my child started taking Vyvanse, her grades improved dramatically! She is able to concentrate and pay attention to what is going on instead of being confused. This medication has been working great for her and we have not had to up the dosage. It was very scary at first, however, it turned out to be a great decision.",0,53
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 5 year old son was prescribed Vyvanse as his first medication after being diagnosed with ADHD-combined type and we've seen a huge difference in his attitude already. He is so polite, much calmer (but not zombied), still has his personality and is active. He's become more aware of his surroundings and how to treat others around him appropriately. I can't wait for school to start again to see how well his social relationships will improve now that he's undergoing treatment. Side effects the first few days were not nice to watch but he adjusted and is doing awesome. No insomnia or appetite loss either, and he has no complaints; it's perfect for him!",0,71
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I adore Vyvanse. It totally improves my quality of life keeping me energized, making me think more clearly and putting me in the happiest mood ever. Different medications work better for different people, but I very highly recommend Vyvanse.",0,35
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm 23 and have tried just about every ADHD medication out there. I've been on Vyvanse for some time now and it's great! I have energy, I can focus at work and school. It lasts the entire day and then some. The only drawback is you won't eat. You'll be hungry your stomach will growl but you can't eat. Sleeping is tough because it's a stimulant so I was put on sleep meds to help. You might have a jittery feeling and increased heart rate at first. It takes about an hour or so to kick in but it's a fantastic medicine. It's also very powerful. All you gotta do is NOT take it past 2pm at absolute LATEST or you'll lie awake forever in bed. Eat prior to ingesting because you won't eat later. It's great, try it!",0,49
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm 33 and have struggled with ADHD for as long as I can remember.  I was prescribed Vyvanse for the first time 6 months ago.  I noticed a huge difference within just a couple days.  Unlike Ritalin and Adderall, I'm not moody and it actually works the entire day.  My focus and concentration has improved greatly and so has my quality of life.   The only drawbacks are that I've noticed a decreased appetite and usually it takes an hour or two to kick in.  I don't take it on weekends to help avoid developing a tolerance (this was per my physician's advice) and I seem to be restless at night on days when I don't take it.   But overall, Vyvanse has helped me more than any other ADHD medication I've ever been on.  Strongly recommended!",0,58
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 We switched on the advice of the then new ADHD therapist.  It took longer to kick in and build up than other meds we tried but it has been a God send.  His grades are WAY up and he's not as hot or cold as he used to be.  My only issues are he won't eat while on it...not even a tiny bite.  Dr is keeping an eye on the weight.  Also, to me, he's not himself.  I don't like the flatness because his personality is so big!  At least it wears off!",0,33
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Been on this medication for about three years now, has improved my quality of life so much?!",0,28
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am 17 and have been taking this since 8th grade. I was diagnosed because I would get into trouble all the time and when I first started taking it, it was great. I stopped getting into trouble and so on. Now, 4 years later I feel it is completely different. Rapid heart rate, anger, don't care mood, dizziness, but it still makes me focused. I'm tying to get off it, but making slow progression because I'm really ADHD, my friends concur. The crash after taking it for so long feels like dementia. I only take it on weekdays and could relate to insomnia because I getless than 30 hours of sleep a week.",0,32
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Though told stories by family how ACTIVE I have always been, despite its' negative tone, I always thought ACTIVE was positive. Now 44 with 2 children, a husband, my 5 year old was diagnosed with ADHD. With her diagnosis, came mine. I take 40mg of Vyvanse in the morning and it allows me to focus in the way I have always strived to. With it, I achieve my goals more comfortably, but I make sure I eat before taking it, drink a lot of water and try to exercise. It is not a magic pill and it is still essential to use the coping strategies I developed from years of having to cope on my own. My only concern is my heart and blood pressure. Overall, this is a solid, good medication that allows for a more balanced life.",0,46
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I work in a call center and I was made aware of my hyperness and also that I was speaking way too fast to our customers on the phone. In reality I always knew I was a bit loud with my voice and with my actions. I was diagnosed with ADHD and placed on Vyvanse and to my surprise my world changed I am able to focus not just at work but in my life as well. I feel like every thing has been placed in order. Things make sence to me and I love the feeling. I am glad to have this medication in my life, and I don't see myself as ever going back to living the way I was.",0,37
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Vyvanse is great.  It has a longer dosing window than Adderall XR (12 vs 8 hours for me) and a slightly improved side-effect profile.  As a longtime (~16 years) prescription stimulant user, for ADHD, I would recommend Vyvanse to any user that is currently unsatisfied with their ADHD management.  It is no silver bullet, but there are no silver bullets for ADHD.  It is incremental innovation in a great way. Vyvanse is the first real stimulant to reduce side effects without cutting efficacy.",0,29
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I have just started using Vyvanse a couple days ago. Even though I haven't been on it for very long, I already notice some differences in my everyday life. Almost everything has changed for the greater good. The only bad thing I have to pick on is that I have experienced a multitude of side effects such as headaches, rapid heart beats, and dizziness. Other than that, I like Vyvanse so far. My opinion in the future may or may not change, but most likely not. The effects of Vyvanse are pretty immediate, for me at least. It has also come to my attention that some people don't notice any change sometimes.",0,16
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 11 yr old daughter has taken Vyvanse for about 3 yrs now for her ADHD.  She was taking Strattera for 2 yrs before that.  We have had constant issues with anger, mood swings, and depression, on both medications but she seems to be able to focus better in school with Vyvanse.  Here for the past few months it has gotten to where she says she feels out of control of her emotions and wants to die.  All her doctors have done is increased her dosage, paired it up with Intuniv, and now have her on a mood stabilizer.  We are waiting to see how this all goes.  I do not know if Vyvanse is the problem, if ADHD meds are part of the problem, or if she has a different chemical imbalance that needs treated along with her ADHD.",0,33
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 15 year old son stated taking a 50mg dose of Vyvanse last spring.  We were elated with the initial response.  His attitude and outlook improved greatly, and performance at school improved.  His appetite dropped off too.  After 6 weeks of taking daily doses he began vomiting.  We ended up taking him off this medication because of the vomiting.",0,28
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 50 y/o f just recently diagnosed with ADHD. My 32 y/o was diagnosed just 2 or 3 yrs ago. I have always been forgetful, impatient, unable to focus, misplaced items, etc. I went back to college 2 1/2 yrs ago and did excellent, but it was very hard even though I studied and knew the material it was the same in HS. I realized something was changing in my ability to learn and saw a doc on adults w/ADD &amp; ADHD, realized it was hereditary, got tested and BAM. I've been on the initial 30 mg a day for a month. I feel sure doc will increase the dosage due to how long it lasts. But, It's GREAT, completely changed my life. I have a small decrease in appetite, must take it early to negate insomnia otherwise, awesome med.",0,39
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 I am a high school student (10 grade). Today was my first day taking Vyvanse and I feel like a totally different person! I was very stressed about school because I couldn't concentrate and making bad grades isn't fun so it made me a little depressed. I noticed that I actually felt like doing work (never thought that would happen) and instead of finishing my episode of Teen mom 2 I was eager to do my homework instead! At night I got about an hour of sleep then was up for about 8 hours until it was time to go to school and I forgot to eat the whole day it's just food didn't sound good at all and it gave me so much energy especially because we had to run the mile at school and I ran it very fast because it changes your whole mindset.,0,26
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I have been diagnosed with ADHD since I was 6. I am now 26 years old and just 3 years ago I wanted to be retested just to make sure if I even still have ADHD as bad as I did when I was a kid and of course it hasn't toned down. I have taken Ritalon and it made me very angry at night and a zombie by day. I have also taken Adderral, which I like and maybe might switch back. Vyvanse really helps me focus gives me a positive attitude and more energy but I get the worst migraines at night every night. Ritalin gave me headaches as well and I can barely sleep. I thought maybe I needed a new mattress so I bought a great one and still waking up a thousand times a night. It has its pros and cons like everything else.",0,28
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 So far so good, I recently started Vyvanse and it has been wonderful I am really seeing a difference. The only side effect I have experienced is dry mouth and I did not drink enough water anyway so I have had a very positive experience.",0,25
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I was diagnosed with ADHD when I was a kid. I've tried all sorts of medications, (two type of Adderall and I don't even remember what else). Around two years ago, my doctor decided to switch me to Vyvanse. It is effective, I won't lie, but the side effects make it less than desirable. I am a 17 year old on a 7 year old's dosage and it still causes me to have mood swings, become irritable and antisocial, and kills my appetite. If I happen to be stressed out, on my period, and on Vyvanse on the same time (both tantrums and objects will be thrown). I've taken to using it on an as needed basis. It's not as effective this way, and my doctor doesn't like it, but at least I can balance academics and a social life this way.",0,28
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 23 year old female, recently diagnosed with ADD.  Thanks to my amazing doctor, he discovered my problem was actually not anxiety (like I've been told my entire life), but actually ADD.  Makes complete sense.  Always been a horrible student, and have had to work my butt off in college.  Vyvanse is amazing:  gives me energy, do not have to nap every day, my thoughts and emotions are very thought out, have already improved in school.  I actually hear people when they talk to me now!  I am much more social, relaxed, and confident.  I feel like myself with Vyvanse.  Only downfall- makes me really tired when it wears off in the evening and I cannot drink more than 1 or 2 cups of coffee during the day, or else I get very anxious!",0,55
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 This worked amazing with my son. Our biggest problem was he didn't want to eat and lost a lot of weight.,0,24
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I was on Ritalin/Concerta since I was diagnosed with ADHD at the age of 6 (I am now 18). I switched to Strattera last September, and that was horrible, didn't do a thing for my ADHD.  I went back on Concerta, but noticed it wasn't working as well. My psychiatrist switched me to Vyvanse 40mg in the morning, and I immediately noticed the benefits, 100% better than Concerta and 400000% better than Strattera.  Only side effects is lack of appetite but I am welcoming that side effect because I also suffer from binge eating disorder. It helps my concentration immensely (I suffer with severe ADHD, to the point it's hard to have a conversation without zoning out and not listening). Vyvanse is a life saver!",0,58
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 7 year old was placed on this for ADHD. Although it did wonders for his academic progress as if a light was instantly turned on. His personality changed. He went from occasional outbursts to full blown temper tantrums, hitting, swearing. Like he was posessed by the devil. He couldn't sleep for days. Needless to say he is off it. We are now trying foclain. Not as many emotional problems. But not as focused. We'll hopefully find the right one.",0,35
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I started taking this my senior year in high school, and after 6 months on it, my GPA has come up at least 1 point! I take it during the week, and I have no problems with headaches or loss of appetite, and it helps wake me up and keep me up. I love it!",0,24
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 This medication has increased my school performance greatly! I have experienced the weight loss and lower libido ALOT. But overall it's really great. I needed to lose weight anyway...,0,22
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 9 year old son has been on Vyvanse  for five years now he started out with 20mg he is now up to 70mg it works great my 5yr old little girl was just put on Vyvanse 40mg after trying numerous other ADHD medicines. It works well, I was on Ritalin for 25 years. I did not want my kids on that so glad the Vyvanse works.",0,33
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 30 year old woman, recently diagnosed with ADD.  I always knew there was an issue there because I have always been extremely irritable/short-fused, indecisive, impatient, impulsive, forgetful, anxious, etc.  I somehow busted my butt through school and even managed to get my Bachelors degree but this came with re-reading lines of texts, taking several breaks while studying, and telling myself to focus constantly.  I usually stare at someone talking but don't know what was said because I was thinking of something else completely.  I couldn't remember movies or conversations to save my life.  Docs said it was anxiety and increased the dose constantly.  At 30mg and 4 days on Vyvanse, I feel great.  Only headaches here and there but I'm hopeful!",0,82
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am productive but I am not myself, I can't sleep.  I stay up for days on end because there is so much I have to do.  My body just wants rest, my pulse is pounding behind my eyes.  I can't remember the last time my body or my mind allowed me to eat, hunger is a distant memory.  I am gregarious in conversations and go off like Charlie Sheen.  I have stayed up for days, until white walls turned orange.  I have been on Vyvanse for a year and before that Medidate, Stratera, Concerta, Daytrana, Ritalin, Adderall.  I don't know who I am outside of my daily dose because I've been fed since I was 9, I'm 21 now. I have a 4.0 GPA, I am miserable. None of these are good, the alternative is worse.",0,70
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 After entering into a rigorous educational program where I am in the operating room for hours at a time, I realized I needed to see my doctor for my ADHD. I first tried Adderall XR. I had severe side effects, nearing a heart attack. I went back to the doctor and was prescribed Vyvanse. I also have a history of anxiety and some depression. Vyvanse has been amazing! I can focus and my anxiety is nearly gone. I will say that I had more focus with Adderall, but an unnecessary amount of focus. I feel normal on Vyvanse, like I am not on medication. My heart rate does increase during the first couple of hours. I also have to time the dose just right or I will either not sleep or the meds will wear off too soon.",0,69
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 17 year old junior and I started taking Vyvanse in 9th grade. I'm not saying it doesn't work because I went from any average student to where B's are a disappointment to my mom. But I haven't had much of a social life anymore, the people at my lunch table think I'm anorexic and I don't sleep most nights. I get headaches constantly and I'm tired of this. I tried other medicines but my mom said nothing works as good.",0,46
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Then put me on 20mg, and now I am on 40 mg. Throughout this whole trial, I have noticed a huge difference. I do have less appetite like everyone else does. But that don't bother me. I am over weight already. I also concentrate way better. I am much happier during the day and my patience has increased. He did put me on Lexapro for my anxiety and that is all going good as well.",0,32
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 My daughter has inattentive ADHD.,0,9
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am 17 years old, I've always had a problem focusing in school. Eventually I was taken to get tested and I did in fact have A.D.D . My doctor started me on 50mg of Vyvanse. My first day taking the pill was amazing and so was that whole 2 weeks. Its now my third week on Vyvanse and I've been having rapid heart rates, blurred vision, and feeling very jittery/shaky. I'm curious if my dosage is too high for me. I'm also afraid that if I get my dosage lower that it will no longer work for me.",0,34
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 7 yr old daughter just started taking Vyvnase 40mg in the morning after 7 yrs of avoiding medications, she has completely slowed down and is able to focus. My only concern is her having dry mouth and biting on the inside of her jaw, this is her first day hopefully it just needs a few days to adjust. BIG difference already. I hope this is all we need and it continues to get better.",0,30
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I just started taking Vyvanse today and have already seen an outstanding improvement! I am an 18 year old mother that struggled throughout high school, not because of intelligence, but lack of motivation to complete things such as homework or projects. I failed quite a few classes and ended up having to take a second senior year. Since my daughter was born and I now have a house to clean and all other kinds of mommy duties, I really found myself struggling. It was to the point of a failing relationship and disappointment to my family and my significant other. I was unable to just focus on a task and complete it. But today, I did everything I needed to do and then some and I feel great. Very pleased so far.",0,39
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I have been able to focus so much more, I feel like my life is back in order. I'm able to do things that I would struggle with in the past. Some of the feelings in my body are numb when I do the activities, which is different. All my anxiety is gone. I don't feel hungry often, and I randomly crash for sleep. This is only the second day on it, so I'll see what happens next.",0,16
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 6 yr old son has been on 20mg of Vyvanse for the past month and a half. I was so reluctant to start him on any type of medicine, but his inability to focus, keep his hands to himself, stay in his seat at school, etc., was affecting the learning of his classmates and causing him to have a hard time making friends. I saw a difference in him (and his teacher did, too), immediately after the 1st dose, he was able to focus, was making friends, etc. I have decided to try him on something different because he's losing weight and he's not the happy, sweet boy that I know he is. He's moody, he gets upset extremely easily, he's grumpy, and is SUPER serious about everything, he finds nothing funny. Its definitely altered his personality, even off the meds.",0,68
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Much better than Adderall that I've been taking for 12 years. My heart doesn't race, the dry mouth effects aren't nearly as intense. There are no more highs &amp; lows! Love it.",0,24
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am a 59 year old man. I have taken Adderall 30 mg. 3x daily for about 4 years. I am very happy with its performance; it has changed my life. It's hard for me to imagine all those years of struggling I went through before I was properly diagnosed. I tried Vyvanse 70 mg. for one week. Although it worked in a fashion similar to Adderall, I feel as if I have better control taking the medicine 3 x a day. The Vyvanse would wear off and then come back and start to work again and I found it disconcerting; it was like a roller coaster. With Adderall, I can expect it will begin to wear off after 4-5 hours and I simply take another one, usually before it has lost its effectiveness, and I feel the same all day.",0,22
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am so happy with vyvanse . It has made my life so good, I listen better, I can focus on tasks. I feel even more upbeat about life no serious worrying and has slowed me down to see life better, I am so blessed for this new medicine.",0,28
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 I'm currently in college and from only a year being on this medicine I have seen a noticeable difference in my ability to focus. My grades have gone from almost all C's to almost all A's. Highly recommended!,0,24
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I was just diagnosed ADD by the Quotient test - I have always been successful but lazy and the kind of guy who always did the bare minimum but managed to squeak through life (school and work).  Fortunately I am an entrepreneur and have employees because I do not feel I could have ever held down a job. I have been taking Vyvanse for a week and my entire life has changed - I am getting my work done, I am happier, have less stress and anxiety about not getting things done and for the first time in my life I am able to sit and accomplish a task without getting frustrated, distracted and putting things off.  AMAZING!",0,31
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Diagnosed with ADHD at age 8, I have tried Strattera, Concerta, Adderall, &amp; Ritalin (all had a zombie effect to no effect). It wasn't until mid 8th grade that I was prescribed Vyvanse. A miracle as far as my school performance, grades went from C's &amp; D's to straight A's. Not only did I actually WANT to take it, Vyvanse compelled me to ace my schoolwork, resulting in consistent grades of 95  (the only downside being that it induced OCD behavior.) However, while I started at 40mg, I steadily increased to 70mg (max dose) by the end of 10th grade. I have since graduated high school, but due to the tolerance I built up to the medicine it no longer affects me nearly as well as it did before. Though I still recommend it to anyone with ADHD.",0,33
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 Changed my life. (I am a 26 year old female),0,16
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 Vyvanse has helped me immensely as my focus is much better and I have had no ill effects whatsoever. The loss of appetite effect has been very welcome with growing older (I am 46). I have struggled with a sedentary lifestyle and my weight kept increasing. Since taking Vyvanse I have lost 50lbs and that has helped my sleep apnea to the point that I feel much better in the morning and I am not at the same weight I was when I got married 17 years ago. I am 200 lbs 6'1 and have worked up from the initial 10Mg dosage to the max now at 70Mg. I have been on Vyvanse for about a year and a half.,0,19
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 6 yr old son just starting taking the medicine a week ago and has been over the top emotional, a lot of crying over nothing at his daycare during the day.  He started at 10mg which did nothing but makes him cry so he went to 20mg for 3 days which seemed to work for about 2 days.  Today we put him up to 30mg to see how it goes.  I'm worried about the emotional side effects and really hope that it subsides.",0,25
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Vyvanse is the awesomest thing that ever happened to me 4 months ago. At first I would just stare at my teachers and try to listen to them but it would just go out the other ear. But sometimes I was just down the rabbit hole daydreaming. Also when I tried to REMEMBER stuff I would get distracted because that got too boring and moved on. But on Vyvanse I can concentrate with ease. I can REMEMBER stuff without even trying to. Nothing seems boring anymore in school but I hate it how it makes me sweat a lot like under the pits .. ALOT. For me there's a major loss of appetite like I don't eat anything once I'm on it beecause food doesn't sound, look or taste good. But I do get these random cravings.",0,33
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm a 24 year old recovering alcoholic and drug addict, I've been misdiagnosed by many doctors, been on several medications such as lithium and prozac (which I reacted horribly too and sometimes ended up in a psych hospitals) as a result of those misdiagnosis and I was untreated for ADHD my entire life since I was first diagnosed at the age of 9. I've been on Vyvanse for over a year now under the direction of a new doctor/addiction specialist and this medication has CHANGED MY LIFE. It has made me more focused and productive, more motivated, less hyper, less anxious; it has also CURED my insomnia. This is the real me: balanced, organized, articulate, focused and productive. So happy a doctor finally got my diagnosis right.",0,59
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 I can honestly say that Vyvanse changed my life. Was diagnosed with ADD at age of 35; my quality of life has improved dramatically with Vyvanse. I sometimes feel as if I should be a spokesperson for this as I rave about how much it has helped me.,0,38
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My general physician first prescribed me Concerta (Intermediate dosage) and it seemed to make me feel depressed, anxious, and more obsessive (thought-wise anyway). I was then prescribed Adderall XR (10 mg) and found that I would feel more productive and relaxed earlier in the day upon taking it, but then the side effects really began to hit hard. I was hesitant to continue to try another stimulant because I was actually diagnosed with anxiety (by my psychiatrist) and mild depression and the stimulants seemed to heighten these symptoms. He then suggested that I try Vyvanse and he also put me on Atterax (for anxiety/allergies ---weird combination, I know) in addition to Prozac. Vyvanse has been a life-saver, mild side effects, and no crash.",0,20
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Our 8 yr old son was diagnosed with ADHD in Kindergarten.  We tried everything. We left no stone unturned.   We were referred to a great  psychiatrist who listened to our concerns and advised us to start him on Vyvanse. He started in March 17.  To say it has been a miracle is an understatement.  While he is not yet a A student,  he can now work independently, is not as frustrated, his handwriting has improved.  His teachers are amazed at the turn around.  I am only writing a review because I had read all the blogs and was terrified to say the least.  This med so far has worked with only a few side effects that we are working on.ie;increased agitation when coming off of. His happiness and ability to learn is worth it",0,45
