Drug,Review,Score,Likes
Escitalopram,<b>Lexapro (escitalopram):</b>			 When I first started Lexapro the only side effect I had was twitching very badly. Went away after like 2 weeks. It didn't help at all. I don't take it any more cause I felt it made me worse. When I wouldn't take it for like 3 days I had TERRIBLE TERRIBLE withdrawals. Obviously you're not supposed to miss days. I've been off it for about 2 months now. I have problems I never had before taking lexapro. Everyday I got electric shocks through out my body and if I move my eyes to fast I get the shocks. I don't think I'll ever be the same before taking lexapro.,0,35
Escitalopram,"I had social &amp; situational anxiety that lead to stomach problems with bloating, discomfort &amp; nausea. 5 elements acupuncture, CBD oil and Ashwagandha helped to a point. Xanax was the only magic pill that calmed my anxious stomach mind connection but its not ideal long term so I tried Escitalopram. The beginning is not pleasant and the drug caused more stomach upset initially. 4 months later on 20mg I feel a lot better. My anxiety has reduced a lot and my stomach is better. It is giving me space to heal that troublesome mind gut connection. Also side note anxiety usually causes you to produce less stomach acid and not more stomach acid. The symptoms are the same but the treatment is different. Doctor readily hand out acid suppressing drugs but usually what you need is more stomach acid. HCI supplements really helped me along with digestive enzymes supplements and fermented foods. Also cutting out alcohol, chocolate, coffee and other irritants.",9,15
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Since I have been on lexipro I can feel a significant change in how I react to my anxiety, my habits, and how it has helped with my digestion and IBS (super happy with this random bonus!).  The easiest way for me to explain my overall state on lexipro is that when I feel my anxiety rising, I am more aware of it and am able to pull myself out of a spiral. For me, that is the best part.  Because of the lessened anxiety, I also have fewer IBS flare ups.",0,46
Escitalopram,Switched from Citalopram at max dose to escitalopram at max dose. At first it left a funny cloudy feeling at my frontal lobe area which actually kind of helped me forget somethings but I also didnt seem to care. Didnt last long and made me feel just kind of mentally gross. Also put on weight that has lasted to this day.  My anxiety returned but it helped me not care about the negative ways I dealt with it. Definitely with drinking and being an all around uncaring slob.  I reduced dose and quit it and restarted a couple of times which made me feel so bad(brain zaps!) I didnt try to get the psychiatric help I needed until a year later.,2,6
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I have been dealing with anxiety my whole life but have tried to go the natural route but nothing ever worked. It was affecting my marriage the way I was with my kids and work. So I finally did something about it and Im so glad I did! My Dr. prescribed my Lexapro 10mg. The first week I had slight nausea, diarrhea and no appetite but I did start feeling more calm. Lexapro helped me so much. I could drive without feeling anxious, go to work events with confidence. I was better with handling situations at work and at home. Unfortunately the downside for me was I ended up gaining 15lbs within 5 months. It definitely slowed down my metabolism. It was easy to gain and no matter how much healthier I tried to eat I could not lose the weight. I have been slender my whole life so this was making me feel so depressed about the way I looked. So sadly I had to stop taking it. I highly recommend Lexapro I just happened to be that 10% side effect that it could cause weight gain.",0,39
Escitalopram,"Have been on escitalopram for almost 5 weeks, 3 weeks on 10 mg then I upped to 15 mg. Anxiety is gone . Sleep is better , depression is getting better , very happy on this drug. No side effects what so ever , dont be scared to go on meds , its a lifesaver",10,42
Escitalopram,"Was prescribed escitalopram for excessive anxiety and depressive mood. I was on Cipralex for a month and a half, and for all I can say it didn't do any good. I was taking 10 mg daily. First weeks where okay - almost no side effects (except for overwhelming anxiety on the first day). But some developed over time.  My emotions are almost completely blunted now, my sex drive is literally at it's lowest. For someone who's quite emotional, it's a con.  I also got very irritable while on it, was getting angry at any little thing, though i'm a really peaceful and non-aggressive person. Also, one of my pupils was always enlarged for some reason. My condition seems to be getting worse, so I'm changing to Trintillex + Atarax now. Didn't work for me, but maybe it's worth giving a try.",3,2
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Hi, Ive been on 10mg of Lexapro for 3+ weeks and still having side effects or anxiety attacks.  Shaking hands, burning feet and mouth.  Seems to get worse 2 hoiurs after I take a dose.  Did anyone have these issues and when oh when does it start to go away ? Thanks !!",0,51
Escitalopram,"I started taking escitalopram 5 days ago for my anxiety. I feel like my anxiety has got worse , even had to leave work yesterday. I had the headache the first couple of days but thats gone but its the tiredness.  I am having a hard time staying awake during the day and I cant sleep at night. I like that people keep saying push through it because its worth it...I sure hope so because right now I feel awful.",3,9
Escitalopram,"After finally getting diagnosed and letting myself have some medication, I got escitalopram prescribed.  Pharmacist told me the side effects , some of which were either hyper activity or sleepiness. Well I decided to take 1/2 a tab at mid day for the 1st time. Visitors came and I was yawning my head off.  So take it at night and within 15 min I'm asleep. Hubby said he has never ever seen me sleep so peaceful.  Stopped clenching my teeth, stopped panicking about everything. Was only dizzy once. Forgot to take it with me on holidays , and got super anxious sitting in a traffic jam. Never again. I now believe if life is better for the sake of half a tablet, then go for it.  Should have had this 40 years ago.",10,22
Escitalopram,"The first day, I took 10 mg escitalopram and I felt really weird so I cut that in half and I started taking 5 mg. I still had a lot of side effects but they werent as bad as when I took the 10 mg. I was a hot mess for weeks. After five weeks of being on 5 mg, my side effects went away but then returned. My doctor told me to increase to 10 mg and I was scared to increase but did it anyway. Taking the 10 mg took my side effects away. It has been over two weeks of being on 10 mg and my anxiety is better but I still get some side effects such as mood swings, mild nausea at times and I have been a little depressed lately which I didnt have before I took lexapro (I'm taking it for anxiety). Im hoping that if I keep taking it, everything will improve and I will feel better. I still have good days and bad days but this drug has helped greatly with my obsessive and anxious thoughts. We shall see how I feel after six weeks on 10 mg.",5,9
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I was prescribed Lexapro after my constant, full body shaking and dizziness had no reasonable cause and I have a family history of anxiety. The first week is absolutely the worst. I couldn't eat, sleep, shaking got way worse, felt like passing out, dizzy, restless legs, unable to concentrate. Be warned, you need to take a week off work before starting this stuff. After a week a lot of the problems went away. I had a day without any shaking in my body or dizziness, then it came back, then went away again. It will work eventually, just stick with it.",0,50
Escitalopram,"Been back on escitalopram 20mg after stopping for a few months, then bam I was hot with crippling anxiety and I got signed off work for 6 weeks....madness hit! First 19 days on meds for me were horrendous (insomnia, no appetite, higher anxiety, depression). Then one day it was literally like a switch being flicked! I had to be patient, as prior to this I tried venlafaxine which I couldnt take due to side effects. If your struggling hang on..... it does get better x",9,19
Escitalopram,"Ive had depression and suicidal thoughts since I was 13 and developed generalized anxiety when I was 16. Ive been on lexapro for four years now. Ive never been on anything else, but havent needed to because lexapro has worked for me. The first month was awful. It made me feel weird and I had insane insomnia. I would sob to my mom to let me stop taking it because it made me feel weird, but my mom heard from a friend that her antidepressants works better when she takes them at night so I switched from morning to night med routine and have had absolutely no issues since. I still have my mental moments (Im sure I always will) But Lexapro have helped me live a normal life again.",9,14
Escitalopram,"I have health anxiety and panic attacks.I started to take this drug at a 5 mg dose then after 6 days up to 10 mg. My side effects were upset stomach for 3 days ,  insomnia, intrusive thoughts and it caused me to burp a lot. Also it made my anxiety worse at times. I had days of feeling ok and I had days of feeling like rubbish. After 29 days I upped my medication with the recommendation of my doctor to 20 mg after 5 days I started to feel normal again. My anxiety lowered and I had control of my thoughts and thought patterns. My hyperfocusing on my health anxiety has decreased a lot! I feel like I got my life back. I went through awfulness at first with taking this stuff  but stayed with it with the help of a supportive family. Im so happy I did. Hang in there you probably arent going to see good results till after a month or so.  I would say if you still not feeling well from 20 or max dose of 30 mg after 4 to 5 weeks you may need to try something else. This stuff takes time. ??",8,6
Escitalopram,"<b>Lexapro (escitalopram):</b>			 This medication Lexapro has been pretty good to me. I had diarrhea and fatigue for the first few days, but that went away. I was diagnosed with Bipolar 2, GAD, and Agoraphobia. I thought that nothing could ever fix my anxiety, but this has done wonders. It's almost miraculous. My anxiety is 90% gone! It has allowed me to start living my life. The only thing this could use some work on is helping my depressive episodes. But paired with Abilify, I'm doing a lot better than before.",0,30
Escitalopram,"I've been on lexapro for 11 days...first week my dose was 5mg ,second week dose  increased to 7.5mg.  I'm still having anxiety in the afternoons and headaches in the evening.  I can't sleep without taking Ambien, I'm going to stick it out to see if side effects subside. Any advice would be great!!",5,7
Escitalopram,"<b>Lexapro (escitalopram):</b>			 My husband started 5mg of Lexapro about 8 weeks ago. He has anxiety, panic attacks and some OCD tendencies. He had side effects at first, slightly increased panic attacks and anxiety. Started feeling better though after the first week. Not as good as he wanted so he went to 10mg and had a relapse of side effects but to me the panic attack seemed slightly less severe and passed quickly. It has been a month on the 20mg and he has had several bad panic attacks and some increased anxiety. We were really worried about this but then did some more reading and it seems that it was common for people to have this happen after a month but it passed. I am wondering if anyone else has experienced this happen after a month of starting and if they continued. Did it get better and how long until it passed.",0,33
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Anxiety was so much better immediately but my teeth started to hurt, broken blood vessel in my finger,  my shoulders and down my arm had severe pain, my hip was severe pain,  I guess my joints were hurting terrible everyday getting more pain so I had to stop taking lexapro. I took lexapro maybe 15 years ago and didn't have this problem,l exapro the brand cost $100.00 so I chose the generic so maybe thats why its so different for me this time",0,16
Escitalopram,"On Day 1- Worked straight away within 30 min. I decided to take 2 mg to start off with instead of the 10 mg. prescribed by the Dr. I realized that starting on a smaller dose would also cause less unwanted side effects and hence less anxiety. This in turned helped me feel the calmness that came after just 30 min. I decided to lie down to mitigate the dizziness it caused me and to enjoy the relax feeling. I am also following The Linden Method which I STRONGLY recommend, it teaches you how to turn off inappropriate anxiety forever, which is my goal now. It's been 7.5 hours and I'm not feeling side effects of med. Fingers crossed it will continue to go well. To those scared of side effects, maybe try it with a smaller dose first.",0,12
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Well, I got prescribed this because Im a self proclaimed hypochondriac and I'm constantly in fear of having a serious illness. Also I had been hospitalized for severe panic attacks. I just took my first dose today (10mg) with food. As soon as I took the pill I got mildly nauseous and had to lay down. About 3 hours later I felt sooo nice kind of like I was high just an overall good feeling and a little drowsiness Then a couple hours later the nausea returned but with a horrible headache almost felt like I had the flu and made me check my temperature (no fever). Now Im laying in bad unable to sleep because I feel sick and I have muscle twitches. Hope this wears off or else Im going to stop it immediately.",0,22
Escitalopram,"This medication escitalopram started off amazing for me. It truly is absolutely life changing. Starting at the 5mg (first/lowest dose), I was very nervous. I have never been on a medication like this before and it was for both depression and anxiety. However, within a short two weeks or so, I already noticed a difference with me having control of my life again. Fast forward to 7 months later and now being at 20mg.... I have gained over 65 pounds, have severe insomnia and am constantly hot and sweaty. Unfortunately, I have experienced many side effects and need to switch medications....",5,13
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I started on this drug on my doctor's advice to ease the anxiety that was occurring from taking blood pressure medication. I wish I would have found it year's earlier, even before the blood pressure medication highlighted my anxiety. It took about 2 weeks to start kicking in. It negates anxiety and enables me to deal with what is in front of me far better. Plus, silly or repetitive, negative thought loops cease and I get over things that upset me way faster and easier. The only negative for me is that I know I am on something. The positives far outweigh this negative and my doctor says after about a year she will wean me off and hopefully my serotonin levels will remain at a higher level, so I don't have to be on it forever.",0,68
Escitalopram,"I have been taking Scippa (which is a generic Escitalopram) for 8 month. The first 2 weeks I felt miserable, my anxiety was worse, my IBS symptoms were worse but after 2 weeks I felt much better. It helped a lot with my anxiety so I was very happy. Until I realized that my libido was gone... I still did not give up on this med because I felt much better  but now I feel I have had enough. I want my sex life back. My husband is very supportive and understanding but I dont want to live this way... Now I am getting off this med and will try another one.",5,9
Escitalopram,"I am 45 &amp; very active. I have never had anxiety. I started having shortness of breath Dec 6.  I knew it was mild anxiety but it would pass, I have never taken meds for anxiety. On day 6 of shortness of breath, I had panic attacks. I thought it was the end. I finally  went to sleep. I went to my dr &amp; she put me on lexapro 5mg.   I took the 1st pill  and pill #2 the following morning. By mid day of day 2,  I was a nut case. I run a business so I have to be sharp. I was in bad shape. The reviews kept saying don't stop it gets better.  I didn't want to get out of bed.  Then I got past the 1st wk and started feeling a little better mentally. I still had shortness of breath. After 7 days I had panic attacks that were severe. After 2 weeks I started feeling better &amp; back to normal and I haven't had any panic attacks in over 2 weeks. I am on day 22 and I feel fantastic. I had some heart pains until the last couple of days and very minor shortness of breath. The 1st 2 weeks are misery but don't lose hope.",10,26
Escitalopram,"So I just turned 18 and decided to give escitalopram a try for my constant anxiety that never seemed to go away. I would worry about every little thing and panic when things wouldnt go the way I thought they would go. I dont want to speak too soon but now, 6 weeks into this medication I can finally say I feel normal for the first time in my life. Literally everything comes natural for me and I completely stoped worrying about anything. At times I feel like its a little bit too good of an anxiety reliever but If your genes are set for this drug, Id say take it 100%. Just remember the side affects are uncomfortable for the first week. Definitely a better drug than marijuana lol",10,19
Escitalopram,"I have been on the drug escitalopram for 5 weeks now, I suffer from severe anxiety which has caused me to go through 3 marriages, but now this has been life changing for me.  The 1st 4 days had all the side effects but now I no longer panic, no more compulsive shopping, sleep 8/9 hrs a night, cannot cry anymore which I love as I was very emotional before, have to take at about 8 pm as I was taking it in the mornings but it was making me sleepy during the day, 10 mg is just perfect for me, my mum takes 20 mg, my only regret is that I didn't go for help some 20 years ago. I now feel like a normal person &amp; I'm able to make the right decision for myself which I never had this before, truly has saved my life",10,18
Escitalopram,"Ive been on Escitalopram now for 5 days, for anxiety and depression. The first day anxiety escalated a little but could have just been about taking the medication as I had read the reviews on this site. I have been unusually busy over Christmas so that may have helped. Started on 10 mg, I am obese, but I can say so far have had no side effects at all. Still sleeping the same  . Still have depression. But hey its very early days. I will post an update next week.",8,7
Escitalopram,"I have been on escitalopram for 12 days now I was prescribed it for anxiety. My anxiety got so bad to the point I couldnt drive, I didnt want to leave the house, places with a lot of people or noises caused me to have panic attacks. For the first 7 days I took 2.5mg and then after day 7 I upped it to 5mg a night. I would highly suggest taking this medication at night for as me personally it made me drowsy. The first week of taking it I didnt feel too much of a difference I felt the slightest bit less anxious. I slowly feel like Im getting better as the days go on Ive noticed although Im still anxious about driving I dont have panic attacks behind the wheel anymore. Ive also been taking .125mg of klonopin to deal with the anxiety while the Lexapro settles in. Im hoping the side effects go away Ive been dealing with nausea , severe fatigue, mild headaches and insomnia. Im hoping 5mg is enough for me considering Im only 120lbs.",7,8
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Lexapro has saved me! I didnt want to take any medication, but heightened anxiety and a couple panic attacks made it difficult for me to enjoy life  so much that I was becoming depressed. The first week on Lexapro was awful! Increased anxiety, a clouded feeling, and tiredness! And at the end of week 2, I had a day of high anxiety. But Id read other reviews that encouraged me to push through! Im so glad I did! Im at week 4 on a dose of 5mg Lexapro and Ive had no more panic attacks and anxiety is greatly reduced/manageable. Im looking forward to how Ill feel in another 4 weeks! No side effects have remained after the initial week or two. I did find it made me sleepy taking it in the morning, so I just changed to taking it at night which solved that problem. Hang in there if youre just starting it and its rough. It will get better!",0,93
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Was diagnosed with anxiety recently and prescribed Lexapro. First few days felt weird, started getting headaches, brain fog, libido gone. These were common effects so I kept it going. I noticed my anxiety was gone, but I couldn't cry either. I was emotionally numb and had no empathy for others. 8 days in I started getting suicidal thoughts. Keep in mind I start this for anxiety and NOT depression/suicidal thoughts! I was very scared of myself as it felt like a second conscience was forming in my brain, one that'd tell me I'm worthless and ugly, and I'd argue with it with my normal conscience. 3 days into these new thoughts the more I was on it the more this depressive conscience took over, and I was forming ways on how to commit suicide. I was too scared to continue at this point so I stopped and my anxiety is back but I have not gotten suicidal thoughts since. And this was all only on 5mg. As said by my doctor, please halt using this drug immediately if you get suicidal thoughts.",0,25
Escitalopram,"Like many others have said, stick though the side effects in the first 6 weeks. It is uncomfortable but well worth it. After a couple months I haven't had any panic attacks. Ive increased the dosage to 15mg and had the side effect of sleepiness in the mornings and vivid dreams both of which have dissipated and become less noticeable over time. The benefits are far greater than the risk of side effects! Do not give up! Relief is on the way. I am happy and at peace with myself. I feel calmer and more productive.",10,23
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Life saver. First week  on Lexapro aint easy. I felt every single emotion within five minutes. All day long. But once you're through with that, life starts being bright again. I experienced few side effects, which are nothing compared to the anxiety I had. If youre just starting and you feel liken its getting worse, push through it, it gets better!",0,78
Escitalopram,"Day 1 on escitalopram and my anxiety was very high. I had three emotional meltdowns due to panic attacks. Experienced nausea, lower appetite, and dizziness. Doctor start me on 10mg but after reading reviews I decided to lower to 5mg for first week. I find these reviews very informative and feel a sense of security that I am not alone or the only one dealing with anxiety and the side effects of the drugs. Day 2 today and I am hoping for a better day today.",0,22
Escitalopram,"I have been dealing with anxiety for a number of years now. After starting nursing school, my anxiety was at the worst its ever been, as I think I have everything wrong with me since Im learning about it. My doctor prescribed me Cipralex 10 mg and I take it at bed time. Ive taken it for 4 days now, and I will be calling my doctor today to come off of it. The first day wasnt so bad, just felt really dizzy later in the day. From the second to fourth day, it has been horrible. I am up all night, am feeling like my heart is racing, I get very dizzy, and I am becoming nauseous. It is causing me to worry even more, and after reading the side effects (although most are rare), I do not want to continue taking this med, as it is really increasing my anxiety. I know I should try to stick it out but at this point I cant. I guess This med just isnt the right one for me.",1,11
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I developed sleep anxiety, which is absolutley awful. After  experiencing insomnia I developed an anxiety at the thought of sleep. Even the approaching evening would trigger it. I felt hopeless. It led to depression and suicidal thoughts. I was put on lexapro a eventually went up to 15 mg. It helped me reclaim my life. It put my anxiety at bay so I could change my life. It took about 6 weeks for the drug to really start working along with minimal side effects. It has been a year and I am currently tapering off the medication because I feel I do not need it anymore. It is a good drug! Allow some time for it to kick in. Also, use the medication as a tool. Mental health is about balance. Find ways to change your life/ mentality. The Lexapro is a tool to help with the big picture. There is light on the other side of the storm! Never lose hope and FIGHT for your life!",0,122
Escitalopram,"<b>Lexapro (escitalopram):</b>			 First day heart racing all day, I have a splitting headaches, by dosage 3 chest feels numb like, I have a dry mouth, dizziness but all these symptoms can be cause of anxiety.  By day four feel side effects less hopefully in two weeks will start working. 20 years ago I was on ciprimil for a few months ....felt similar",0,11
Escitalopram,I found the first 14 days on this drug a terrifying experience. Almost the worst 14 days of my life due to the fear and panic it caused me. I persevered and it was well worth it. From weeks 2 to 12 I felt so good. At week 12 I have started feeling nauseous and a bit dizzy/sluggish so not sure what is happening.,0,8
Escitalopram,"I have been on this drug twice now and both times it worked at decreasing my anxiety. For those of you who are new to this medication, please don't be afraid of the side effects. Yes they can be miserable and make anxiety worse for several weeks as it adjusts the chemicals in your brain. And that's alright! You didn't develop anxiety in a few days so you shouldn't expect it to go away quickly, either. If you're having trouble, ask your doctor for adjustments to dosage and timing. I'm writing this review now after about 7 months of treatment (this time around--my anxiety and I have a complicated relationship) because I remember being scared and seeing negative reviews made my anxiety worse. This medication DOES have side effects for awhile but it also WORKS.",9,29
Escitalopram,"Had anxiety for years but it got out of control in the last 6 months with some stuff that happened in my life. I constantly had a sick stomach from anxiety, I could barely function, wasn't sleeping well, constant racing thoughts, over analyzing etc. Started with 10 mg but after a month it had no effect so my Doctor upped me to 20 mg. After 3-4 weeks it started to work and I honestly didn't know I could feel this good. My brain no longer races, I don't over analyze things or-over worry. I had no idea just how bad my anxiety was all these years and that I didn't have to live like that.  I've gained a little weight from it and the first month I had some insomnia and vivid dreams but they went away with time.  Just be patient.",10,30
Escitalopram,"<b>Lexapro (escitalopram):</b>			 The first couple of days on Lexapro were terrible and the first couple of weeks were rough.  I've been taking 10 mg now for almost a month.  After 3 weeks, it feels like my anxiety is 50% less.  You start noticing the positive effects w/in a few weeks.  Keep taking it - it's worth it.  Can't wait to see how I'll feel 6-8 weeks in. :)",0,47
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I switched to Lexapro from Zoloft, because the zoloft seemed like it was not working and making me gain weight. Lexapro is working much better for anxiety/depression. Also seems like it may easier to lose weight. Does not feel strange when I have a few drinks in moderation. Potential downsides- sometimes can feel apathetic/empty of emotions. Urge to eat (all SSRI's) Overall, would highly recommend especially for those with crippling anxiety.",0,33
Escitalopram,"I've started to take escitalopram 10mg for 1 week. I find within 2hrs of taking the tablet I get dry in the mouth, nausea and sweaty. I hope this passes as I like how I feel in the mind. My family have noticed a change for the better. but I hope I don't gain weight as I am already heavy",7,4
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I have to say that the past few years my anxiety has been so awful and I tried CBT and Biofeedback with little success. I have always been anxious but when I had an episode of Afib it unleashed my anxiety to the point where it was making me afraid of everything. My MD put me on 10mg and within a week I felt so much better. I was really tired in the beginning but I am so grateful that I found this medication. Everyone is different, but for me no bad side effects and amazing relief.",0,47
Escitalopram,"<b>Lexapro (escitalopram):</b>			 Saw GP because of now and again mild anxiety and mild depression.  Started with 10mg for week 1, then upped to 20mg (appears dose is far too high far too quick for an extremely mild case of anxiety and depression).  GP stated only side effect to worry about was decreased libido. 6 weeks later my partner of 6 years kicked me out of our home and terminated our relationship - I had become increasingly aggressive and volatile.  I am also a diabetic with glaucoma problems in my eyes and I am pedantic about my eye health and keeping both eye pressures stable - they have been for the last 5 years.  Once I read about the bad side effects, I immediately had my pressures checked - both eyes had skyrocketed to dangerous levels.  Have slowly weaned off these pills over a period of 8 weeks with my eye pressures slowly retuning back to acceptable levels and have been free of this horrendous chemical for 3 weeks now.",0,17
Escitalopram,"I also bought a pug, to keep myself moving forward. It reminds me to be strong as I had the responsibility to look after him. During my anxiety period, I am lucky to have friends, siblings and my students to accompany me. My neighbor told me that anxiety could be cured, no worry. So I am I here to tell you guys not to worry, it is not end of the world. Time will prove that you are alright! Hugs to everyone",9,14
Escitalopram,"Earlier in the year I had a massive panic attack at work, went off on stress leave.  Started cipralex 5mg for 4 days and no effects then upped to 10mg.  Then I had headaches/ nausea/ fatigue that passed after a couple weeks.  Then I felt amazing, I didn't realize life could feel normal.  My whole life previously was anxious.  Fast forward 6months, I started having very vivid bothersome dreams and had difficulty waking up in the morning.  So I stopped taking it.  Brain zaps like crazy, they passed but my anxiety slowly came back.  So here I am restarting the whole process again.  10mg for the winter dark months and 5mg for the spring and summer months.  Praying it helps, because I'll never come off of it again.   Hang in there, the side effects pass!!  If this drug isn't for you, try another.  I tried Zoloft and thought it was going to be the end of me. but this one works for me.  It's not for everyone.  Trust that what doesn't work for one person might work for you:)",8,4
Escitalopram,"Horrible experience with Lexapro! Anxiety was far worse, chest pain, headaches, insomnia. It got to the point of going to the ER and told to hold out just a little longer and it will work. It didnt. I was having terrible side effects from it. My Dr. switched me to Wellbutrin and its been wonderful. Night and day difference. Lexapro may work for some people but it didnt work for me, we are all different. If it isnt working for you try Wellbutrin, most Drs wont prescribe Wellbutrin at first but the sexual side effects on are barely none at all and you feel amazing day to day. Good Luck!",1,3
Escitalopram,"I really liked this medication and found I was able to not over think and not over react to daily stressors. The only reason Im stopping is Because of weight gain. Despite my many efforts of trying to prevent it and all my heather eating, the weight was just piling on. So now my doc has tapered me off and I will be starting something new next week!!",7,3
Escitalopram,"This drug has been a serious life saver for me!! For those of you that are experiencing the increased anxiety and a few weird side effects after a few weeks, yes I got that too, it goes away! Stick out your normal dose and do not up because of this or again the side effects gets worse. Just ride it out. Will be the best thing you have ever done :) Before cipralex I had no idea what it was like to wake up and make my morning tea without worrying about a million things and being anxious. My nervousness is gone, my shakes gone, my productivity increased and I am socially awkward no more.  Stick out the initial side effects its just your body adjusting :)",10,18
Escitalopram,"The reviews helped me a lot to stick it out and keep going! Thanks!I was suffering from stress that caused me anxiety and ended up in panic attacks that were getting worse. I couldn't even eat or sleep coz of my fear of panicking again my negative thinking was non stop! Dr. prescribed me this med. I started with low doses (5mg 1wk), 10(1wk), 15(1wk), until 20mg, which is the dose that I'm taking till now. The process is SLOW, you have to have PATIENCE and see the improvement little by little. I had few side effects the 1st week, after 2 1/2 weeks I started feeling a slight improvement, but far away from being normal. Now I've been 8wks by 20 mg. I'm feeling much better, negative thinking has decreased and I've more joy and can manage my life better. In moments when I'm feeling really anxious I take 0,5/ 1 mg Lorazepam (Ativan) to calm my anxiety down.  To those who are suffering from terrible anxiety like I did don't give up! You'll be rewarded and you'll feel better, I'm so thankful for this med!",9,15
Escitalopram,"I took Lexapro for two days on 10mg and was almost immediately hit by the side effects. Two days of vomiting, intense digestion issues, fatigue, insomnia, nausea and a loss of appetite coupled with extreme hunger. I was unable to eat anything, and taking other medications to help the nausea made me vomit them back up again.  I decided to stop after the second day and have barely been able to sleep more than three hours a night since despite being too tired to function. It also increased my anxiety by an insane amount, Ive been too anxious to even lay down! I will never be taking this again, and I would not wish this experience on anyone.",1,14
Escitalopram,"escitalopram has been a wonderful drug for Anxiety, I have been using this since 3 and a half year now. Generally on 20 mg to 30 mg. Was on 10 mg for last 1 year, tried reducing the dose to 5 mg but spiral Anxiety again started . So upped the dose to 20mg waiting for the full benefit. Yes there is sexual side effect but no choice.",10,6
Escitalopram,"I want to thank all who posted to hang in there. Those reviews kept me going when I would have given up. My anxiety was so much worse when I started Lexapro on 5mg. I would wake around 3AM with anxiety so bad it was shy of a panic attack. It would be 4 or 5 hours of feeling anxious, restless and downright horrible. I was sick to my stomach and had no appetite. Eventually this eased a little when I got to 10mg but then we added  insomnia. Im 3 1/2 weeks in now and feel better than I have in months. I can sleep again and if my anxiety was a 10 before, it doesnt pass a 2-3 now. Lifesaving med just horrible adjustment period for me. Hang in there!!",9,28
Escitalopram,"Started right to 10 mg about a week ago ( last Friday). I have been on escitalopram before and had cut the does to 5mg. My doctor recently tried different drugs on me for my food phobia and anxiety/panic ( Abilify was one ) but we returned to escitalopram. The first week has been awful. Insomnia and waking up with full on panic attacks, pins and needles , ringing in my ears, worse am panic, afraid to be alone during the day. Please tell me it gets better cause right now I am hating this drug but need to control my panic and anxiety",0,10
Escitalopram,Horrible first couple of hours on escitalopram... I've taken before without any issues this time it was bad. Took 10mg just before bed and within an hour I'm starting to hallucinate and hear things that are not there. My chest is vibrating and hearing a constant ringing in my ears and extremely tired like I'm falling asleep while I'm awake breathing heavy and cannot sleep and made my anxiety far worse and a sore head to go along with it. Completely finished with this drug once was too much for me.,1,3
Escitalopram,"<b>Lexapro (escitalopram):</b>			 I have been dealing with anxiety for a few months now. Initially went to the ER a few times not know what it was. Then was told it could be anxiety and took Lorazepam (prescribed from the ER doctor) which worked amazingly! Then went to a primary care doctor and was prescribed 10mg of this medication Lexapro. After 2 hours of taking the medication I had a terrible panic attack with a fast heartbeat, super fatigued, dizziness, sweats and a little lethargic. The doctor wanted me to cut the pill and half and continue taking it but I am way too afraid and would rather not deal with those side effects and just deal with my anxiety and self heal.",0,22
Escitalopram,I think escotalopram gives me energy,7,7
Escitalopram,"I used this site as therapy while taking this drug, here's my experience: My starting dose was  on 2.5mg escitalopram for 5 days, 5mg for 5, then 10mg. You HAVE to start slow. No side effects until 10mg, then they were the worst. The anxiety was 10x worse, I had pins and needles and a complete loss of appetite for 2 weeks after starting 10mg. I knew I was getting better when one day I actually wanted to eat food, instead of force feeding myself. So, now you are over the worst of it, but guess what? You are just back at the beginning - not feeling a lot better or worse than when you started. YOU HAVE TO WAIT ANOTHER 3 weeks for it to actually start making you feel better! It's slow - one day you feel pretty decent, then there will be a 2 days in a row, then 3 days, etc. If you are going into this medication, you have to go slow and give yourself at least 6 weeks. Anything sooner and you may be disappointed. But, like most say here, it does work and for me, it's a lifesaver. I will be on this for many many years.",9,38
Escitalopram,I have been taking Lexapro 5mg for 6 weeks now and I'm very nervous about it as I'm having weird dreams and sometimes feel more anxious than I did before I started taking it. After reading the reviews here which I find helpful I'm going to stick with it for another while. Any comments would be very helpful because I'm so very nervous.,0,15
Escitalopram,Like many anxiety sufferers I was on this site everyday (multiple times a day sometimes) to see if this drug would help because I was skeptic and wasn't sure how long I could continue feeling the worst anxiety/depression out of nowhere in my life recently. But all the good reviews gave me hope. I started on 2.5 mg for a week and went up to 5 mg for 2 weeks. Only slight improvement. But my doc upped my dosage to 10 mg and after about 2-3 weeks I started feeling better. I also take very low dose Hydroxyzine for quick relief and sleep aid but starting to not need it as much now. I think Escitalopram really helped me. The anxiety still creeps up now and then but it's a lot more manageable. The only thing is it took some time (about 2 months) to figure out the right dosage and kick in. Hoping it keeps getting better as I keep taking it. Good luck and hang in there!,9,16
